"eval_class","replicate","training_source","preproc","n_train","best_ncomp_caret","cor_caret","rmse_caret","bias_caret","slope_caret","best_lambda_lasso","n_nonzero_lasso","cor_lasso","rmse_lasso","bias_lasso","slope_lasso","cor_local","rmse_local","bias_local","slope_local"
"CLUB",3,"Matching","snvd1",717,30,0.644013110112913,54.5759435826726,-0.738563122536239,0.770388542704525,0.00313183100524384,115,0.669822916812137,51.5709069082703,-1.01886671639109,0.913553445684117,0.644871097489624,53.6264892061784,-1.5568626876961,0.835605291669405
"CLUB",3,"Matching","snvd2",717,27,0.658319835907598,53.2599407627073,-1.48636241687802,0.804838112746096,0.0200687816766497,94,0.683687779697584,50.815846817049,-1.40445643632939,0.894959260340061,0.716451600142542,48.589396201457,-2.59727295421038,0.909496444944739
"CLUB",3,"Matching","msc",717,17,0.681863696815249,50.893346166338,-0.487545731547657,0.898315932429902,0.0079279273894506,110,0.657105485357688,52.3508910990025,0.830054701456561,0.910737904458587,0.720992982562495,49.0680716440233,0.59505995283572,0.827116106213205
"CLUB",3,"Opposing","raw",1551,22,0.414305799549429,70.5806930949936,20.8145939751226,0.54278963854636,0.00581709132937436,45,0.1480378986304,74.4238498652515,4.81932771304554,0.261867914006198,0.377156398823235,67.8352503012068,4.83366966358539,0.545649714096957
"CLUB",3,"Opposing","snv",1551,25,0.42847592850402,67.46083946022,14.1947814614188,0.585279885554503,0.00196841944728661,136,0.422999993700217,68.9891296560617,19.8999545207253,0.584462532284934,0.35508919254496,67.2968595400009,6.30147007621742,0.584232635140717
"CLUB",3,"Opposing","d1",1551,30,0.369011230933806,71.1312034901863,17.2670182173854,0.505001797554382,0.00168612883828688,135,0.360361932273686,72.491150200724,22.5122435425919,0.508077015113035,0.283172871116461,72.077834935803,14.5426110065374,0.448477891332428
"CLUB",3,"Opposing","d2",1551,30,0.385354730674689,70.5760528711169,20.0851880991187,0.543533314389352,0.00679098502995571,123,0.384943725937932,70.8166429601492,22.7930589924368,0.565796982119344,0.405789368900684,66.601644781481,11.3016318683075,0.614873585643887
"CLUB",3,"Opposing","snvd1",1551,30,0.420347585908615,68.1045057622627,14.8443050563926,0.5712083268409,0.00196841944728661,68,0.377598863127511,71.1101575687402,22.7590718137417,0.556313009048281,0.424292981389326,65.4652038768212,11.598512578959,0.661387285971859
"CLUB",3,"Opposing","snvd2",1551,30,0.384847057200016,71.7276489372996,20.6227739426127,0.512505276446362,0.00581709132937436,131,0.381675776136204,71.7149872412624,22.1384744171694,0.526678488570353,0.441214779957168,65.0282872394778,11.5786491803705,0.663615629283829
"CLUB",3,"Opposing","msc",1551,24,0.421544964168592,68.2411350001113,15.6769798660731,0.572409190164994,0.00196841944728661,139,0.393319332741747,70.7409599223864,20.3109158836523,0.538197417766568,0.364561835444113,67.0858327763272,6.18495879592121,0.588366115316182
"CLUB",3,"Both","raw",2268,30,0.622521358004854,54.4346016840589,0.789449126065267,0.886217115114333,0.000907785399193755,129,0.319885058663043,66.3933536133519,-1.42177144230184,0.679644806079592,0.740196525270867,46.8026218829411,-4.36312402782253,0.950307006323085
"CLUB",3,"Both","snv",2268,29,0.64083023386467,53.468575430869,-2.5458041910462,0.888094539267087,0.00196841944728661,146,0.633566416655162,53.6304137295729,0.0535779625197506,0.930528483337422,0.714087844822272,48.4560505077498,0.625243276715539,1.0259253711768
"CLUB",3,"Both","d1",2268,30,0.558275297306428,58.0779662475265,-1.72809254687465,0.816867934861386,0.00229797096904696,88,0.536865642331895,58.6229351346874,1.63365374662393,0.877952663203586,0.631617247133243,53.8315865160337,-0.0405203530996414,0.906068127267876
"CLUB",3,"Both","d2",2268,29,0.597836625618648,55.6271260492736,-0.161563303833102,0.90645191021379,0.00196841944728661,138,0.59557622898486,55.7376870255357,0.659151118400578,0.908525617595968,0.737578887736535,46.9506791604508,-4.3962684772979,0.971479451149926
"CLUB",3,"Both","snvd1",2268,30,0.612796105731301,55.2399436402052,-1.75976063873461,0.846707098154221,0.00196841944728661,133,0.58634220901996,56.2461867016092,-0.308976915478629,0.895836300904952,0.683561518046462,50.7268525799161,-2.0071210643904,0.915805853100009
"CLUB",3,"Both","snvd2",2268,30,0.616540657874893,54.6181830781192,0.402230006922468,0.915285596046468,0.00196841944728661,137,0.611536627013278,54.8886361388788,0.910401114569215,0.915835729620825,0.668180081896187,53.3239010279309,-5.0800296329338,0.781117683936046
"CLUB",3,"Both","msc",2268,27,0.636448639179144,53.5384361904253,-2.02204273529341,0.920940128078767,0.00196841944728661,145,0.620094537318233,54.3676200862929,0.555242197618488,0.934063999493653,0.701498847925165,49.5122802978719,-2.8904932128773,0.93400153829206
"CLUB",4,"Matching","raw",717,18,0.718318595270802,50.5397816666526,3.6330915446215,0.968238174854221,0.00229797096904696,45,0.629695952002726,56.5417741309347,1.19961522146098,1.13885535428598,0.735717882027629,49.1243442155072,2.4557251376464,1.02492970905945
"CLUB",4,"Matching","snv",717,18,0.721095241334793,50.3831320837769,2.82618403893261,0.9347816057321,0.00268269579527972,141,0.736259448830038,49.2265601797513,4.57668667864085,0.981614858619496,0.722768783083596,50.1968559721477,3.71923070609019,0.978180531165439
"CLUB",4,"Matching","d1",717,30,0.669086504072681,54.4235841885925,4.3944449471696,0.87689115550318,0.00313183100524384,120,0.710214798367343,51.1111186940649,3.13973589763007,1.0384342344795,0.634273103499204,57.1311619345819,5.38742984357018,0.820723860398631
"CLUB",4,"Matching","d2",717,27,0.707412833668333,51.8570855922462,4.95232536780266,0.884284188781229,0.00313183100524384,132,0.718045397804133,51.22290053582,5.75284643606876,0.87979197842706,0.745550942192072,48.4549031690563,4.33189511896169,0.999422686327867
"CLUB",4,"Matching","snvd1",717,30,0.700253351638966,52.0895590983448,2.93130946573261,0.89937864678564,0.00313183100524384,111,0.72863838975027,49.6840713415571,2.75903960169288,1.01970878446781,0.697005971077916,52.3772850153711,6.50935739260323,0.958941642725168
"CLUB",4,"Matching","snvd2",717,28,0.710204054292646,51.9780308627397,4.59504618789559,0.8505539123453,0.0435166507092441,78,0.720204741843151,50.5489144240775,4.53103549742477,0.940898202527113,0.680635186445951,54.7337926599468,6.80072736976946,0.809272993065028
